Date,CountryCode,SubscriberID,CustomerId,ContentType,Title,Episode,SeriesTitle,ReleaseYear,Duration,Season,Genres,DeviceType,TypeEvent,Position,Language,Bitrate,BufferTime,PlaybackNetTime,deviceDescription,CALC_ProgramType,CALC_BitrateType
2026-01-02 11:09:48,CO,692e2c33ba5c21000286fe04,6957ed3dc788eafebefe38bd,EPISODE,WIN FIT - CAPITULO 1: GLUTEOS,1,WIN FIT,2025.0,841,1,Series,WEB,RE-BUFFERING,263,ES,6144779,1.028,263,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-02 11:09:49,CO,692e2c33ba5c21000286fe04,6957ed3dc788eafebefe38bd,EPISODE,WIN FIT - CAPITULO 1: GLUTEOS,1,WIN FIT,2025.0,841,1,Series,WEB,CLOSE,263,ES,6144779,1.028,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-02 11:12:41,CO,692e2c33ba5c21000286fe04,6957ed3dc788eafebefe38bd,EPISODE,FOOTBALL AXIS SUMMIT- CONFERENCIA: DIRIGENTES DEL FUTBOL,1,FOOTBALL AXIS SUMMIT,2025.0,4255,1,Series,WEB,CLOSE,0,ES,0,,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,LOW
2026-01-02 11:12:41,CO,692e2c33ba5c21000286fe04,6957ed3dc788eafebefe38bd,EPISODE,FOOTBALL AXIS SUMMIT- CONFERENCIA: DIRIGENTES DEL FUTBOL,1,FOOTBALL AXIS SUMMIT,2025.0,4255,1,Series,WEB,PLAYBACKERROR,0,ES,0,,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,LOW
2026-01-02 11:13:07,CO,692e2c33ba5c21000286fe04,6957ed3dc788eafebefe38bd,EPISODE,TOROS VS CARIBBEAN - SEMIFINAL PARTIDO 3,2,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,6709,1,Baloncesto,WEB,START-BUFFERING,0,ES,6101008,4.587,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-02 11:13:07,CO,692e2c33ba5c21000286fe04,6957ed3dc788eafebefe38bd,EPISODE,TOROS VS CARIBBEAN - SEMIFINAL PARTIDO 3,2,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,6709,1,Baloncesto,WEB,START,0,ES,6101008,,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-02 11:13:10,CO,692e2c33ba5c21000286fe04,6957ed3dc788eafebefe38bd,EPISODE,TOROS VS CARIBBEAN - SEMIFINAL PARTIDO 3,2,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,6709,1,Baloncesto,WEB,RE-BUFFERING,349,ES,6101008,1.51,349,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-02 11:13:15,CO,692e2c33ba5c21000286fe04,6957ed3dc788eafebefe38bd,EPISODE,TOROS VS CARIBBEAN - SEMIFINAL PARTIDO 3,2,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,6709,1,Baloncesto,WEB,PROGRESSMARK,833,ES,6101008,,833,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-02 11:13:16,CO,692e2c33ba5c21000286fe04,6957ed3dc788eafebefe38bd,EPISODE,TOROS VS CARIBBEAN - SEMIFINAL PARTIDO 3,2,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,6709,1,Baloncesto,WEB,RE-BUFFERING,833,ES,6101008,0.488,833,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-02 11:13:34,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,ALIANZA FC VS INDEPENDIENTE MEDELLIN,7,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6658,1,Programas,WEB,RESUME,1796,ES,6111734,,1796,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 11:13:40,CO,692e2c33ba5c21000286fe04,6957ed3dc788eafebefe38bd,EPISODE,TOROS VS CARIBBEAN - SEMIFINAL PARTIDO 3,2,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,6709,1,Baloncesto,WEB,RE-BUFFERING,1666,ES,6101008,0.936,1666,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-02 11:13:40,CO,692e2c33ba5c21000286fe04,6957ed3dc788eafebefe38bd,EPISODE,TOROS VS CARIBBEAN - SEMIFINAL PARTIDO 3,2,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,6709,1,Baloncesto,WEB,FIRSTQUARTILE,1666,ES,6101008,,1666,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-02 11:14:36,CO,692e2c33ba5c21000286fe04,6957ed3dc788eafebefe38bd,EPISODE,TOROS VS CARIBBEAN - SEMIFINAL PARTIDO 3,2,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,6709,1,Baloncesto,WEB,CLOSE,1666,ES,6101008,0.936,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-02 11:15:02,CO,692e2c33ba5c21000286fe04,6957ed3dc788eafebefe38bd,EPISODE,"ARTE Y PASION - CARLOS CAICEDO, REPORTERO GRAFICO",1,ARTE Y PASION,2023.0,387,1,Series,WEB,START,0,ES,6100807,,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-02 11:15:03,CO,692e2c33ba5c21000286fe04,6957ed3dc788eafebefe38bd,EPISODE,"ARTE Y PASION - CARLOS CAICEDO, REPORTERO GRAFICO",1,ARTE Y PASION,2023.0,387,1,Series,WEB,START-BUFFERING,0,ES,6100807,1.094,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-02 11:15:06,CO,692e2c33ba5c21000286fe04,6957ed3dc788eafebefe38bd,EPISODE,"ARTE Y PASION - CARLOS CAICEDO, REPORTERO GRAFICO",1,ARTE Y PASION,2023.0,387,1,Series,WEB,FIRSTQUARTILE,120,ES,6100807,,120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-02 11:15:06,CO,692e2c33ba5c21000286fe04,6957ed3dc788eafebefe38bd,EPISODE,"ARTE Y PASION - CARLOS CAICEDO, REPORTERO GRAFICO",1,ARTE Y PASION,2023.0,387,1,Series,WEB,PROGRESSMARK,120,ES,6100807,,120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-02 11:15:07,CO,692e2c33ba5c21000286fe04,6957ed3dc788eafebefe38bd,EPISODE,"ARTE Y PASION - CARLOS CAICEDO, REPORTERO GRAFICO",1,ARTE Y PASION,2023.0,387,1,Series,WEB,RE-BUFFERING,120,ES,6100807,0.858,120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-02 11:15:09,CO,692e2c33ba5c21000286fe04,6957ed3dc788eafebefe38bd,EPISODE,"ARTE Y PASION - CARLOS CAICEDO, REPORTERO GRAFICO",1,ARTE Y PASION,2023.0,387,1,Series,WEB,CLOSE,120,ES,6100807,0.858,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-02 11:15:32,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,ALIANZA FC VS INDEPENDIENTE MEDELLIN,7,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6658,1,Programas,WEB,PAUSE,1913,ES,6111734,,1913,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 11:15:56,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,ALIANZA FC VS INDEPENDIENTE MEDELLIN,7,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6658,1,Programas,WEB,RESUME,1913,ES,6111734,,1913,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 11:17:30,CO,608edfe6dc72f108317009a1,6957eefdc788eafebefeb60c,EPISODE,DETRAS DE LA GLORIA ATLETICO NACIONAL 2017-1,4,DETRAS DE LA GLORIA,2020.0,2910,1,Series,WEB,START,0,ES,727608,,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,LOW
2026-01-02 11:17:32,CO,608edfe6dc72f108317009a1,6957eefdc788eafebefeb60c,EPISODE,DETRAS DE LA GLORIA ATLETICO NACIONAL 2017-1,4,DETRAS DE LA GLORIA,2020.0,2910,1,Series,WEB,START-BUFFERING,0,ES,727608,3.163,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,LOW
2026-01-02 11:18:27,CO,608edfe6dc72f108317009a1,6957eefdc788eafebefeb60c,EPISODE,DETRAS DE LA GLORIA ATLETICO NACIONAL 2017-1,4,DETRAS DE LA GLORIA,2020.0,2910,1,Series,WEB,RE-BUFFERING,38,ES,727608,16.653,38,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,LOW
2026-01-02 11:20:20,CO,608edfe6dc72f108317009a1,6957eefdc788eafebefeb60c,EPISODE,DETRAS DE LA GLORIA ATLETICO NACIONAL 2017-1,4,DETRAS DE LA GLORIA,2020.0,2910,1,Series,WEB,RE-BUFFERING,131,ES,727608,19.783,131,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,LOW
2026-01-02 11:23:56,CO,608edfe6dc72f108317009a1,6957eefdc788eafebefeb60c,EPISODE,DETRAS DE LA GLORIA ATLETICO NACIONAL 2017-1,4,DETRAS DE LA GLORIA,2020.0,2910,1,Series,WEB,PAUSE,199,ES,727608,,199,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,LOW
2026-01-02 11:29:24,CO,693cc1a6afd25a00021c8597,6957f150c788eafebeff6603,EPISODE,CIMARRONES VS MOTILONES - SEMIFINAL PARTIDO 2,1,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,9027,1,Baloncesto,IOS,START,1,ES,0,,0,"tbxiosapp.winsports/1.0.1 (iOS 18.6.2; false) mobile (false iPhone15,3)",SERIE,LOW
2026-01-02 11:29:25,CO,693cc1a6afd25a00021c8597,6957f150c788eafebeff6603,EPISODE,CIMARRONES VS MOTILONES - SEMIFINAL PARTIDO 2,1,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,9027,1,Baloncesto,IOS,RESUME,48,ES,0,,48,"tbxiosapp.winsports/1.0.1 (iOS 18.6.2; false) mobile (false iPhone15,3)",SERIE,LOW
2026-01-02 11:29:25,CO,693cc1a6afd25a00021c8597,6957f150c788eafebeff6603,EPISODE,CIMARRONES VS MOTILONES - SEMIFINAL PARTIDO 2,1,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,9027,1,Baloncesto,IOS,PAUSE,33,ES,0,,33,"tbxiosapp.winsports/1.0.1 (iOS 18.6.2; false) mobile (false iPhone15,3)",SERIE,LOW
2026-01-02 11:29:25,CO,693cc1a6afd25a00021c8597,6957f150c788eafebeff6603,EPISODE,CIMARRONES VS MOTILONES - SEMIFINAL PARTIDO 2,1,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,9027,1,Baloncesto,IOS,RESUME,33,ES,0,,33,"tbxiosapp.winsports/1.0.1 (iOS 18.6.2; false) mobile (false iPhone15,3)",SERIE,LOW
2026-01-02 11:29:25,CO,693cc1a6afd25a00021c8597,6957f150c788eafebeff6603,EPISODE,CIMARRONES VS MOTILONES - SEMIFINAL PARTIDO 2,1,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,9027,1,Baloncesto,IOS,PAUSE,18,ES,0,,18,"tbxiosapp.winsports/1.0.1 (iOS 18.6.2; false) mobile (false iPhone15,3)",SERIE,LOW
2026-01-02 11:29:25,CO,693cc1a6afd25a00021c8597,6957f150c788eafebeff6603,EPISODE,CIMARRONES VS MOTILONES - SEMIFINAL PARTIDO 2,1,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,9027,1,Baloncesto,IOS,RESUME,17,ES,0,,17,"tbxiosapp.winsports/1.0.1 (iOS 18.6.2; false) mobile (false iPhone15,3)",SERIE,LOW
2026-01-02 11:29:25,CO,693cc1a6afd25a00021c8597,6957f150c788eafebeff6603,EPISODE,CIMARRONES VS MOTILONES - SEMIFINAL PARTIDO 2,1,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,9027,1,Baloncesto,IOS,PAUSE,2,ES,0,,2,"tbxiosapp.winsports/1.0.1 (iOS 18.6.2; false) mobile (false iPhone15,3)",SERIE,LOW
2026-01-02 11:29:26,CO,693cc1a6afd25a00021c8597,6957f150c788eafebeff6603,EPISODE,CIMARRONES VS MOTILONES - SEMIFINAL PARTIDO 2,1,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,9027,1,Baloncesto,IOS,PAUSE,94,ES,0,,94,"tbxiosapp.winsports/1.0.1 (iOS 18.6.2; false) mobile (false iPhone15,3)",SERIE,LOW
2026-01-02 11:29:26,CO,693cc1a6afd25a00021c8597,6957f150c788eafebeff6603,EPISODE,CIMARRONES VS MOTILONES - SEMIFINAL PARTIDO 2,1,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,9027,1,Baloncesto,IOS,RESUME,84,ES,0,,84,"tbxiosapp.winsports/1.0.1 (iOS 18.6.2; false) mobile (false iPhone15,3)",SERIE,LOW
2026-01-02 11:29:26,CO,693cc1a6afd25a00021c8597,6957f150c788eafebeff6603,EPISODE,CIMARRONES VS MOTILONES - SEMIFINAL PARTIDO 2,1,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,9027,1,Baloncesto,IOS,PAUSE,69,ES,0,,69,"tbxiosapp.winsports/1.0.1 (iOS 18.6.2; false) mobile (false iPhone15,3)",SERIE,LOW
2026-01-02 11:29:26,CO,693cc1a6afd25a00021c8597,6957f150c788eafebeff6603,EPISODE,CIMARRONES VS MOTILONES - SEMIFINAL PARTIDO 2,1,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,9027,1,Baloncesto,IOS,RESUME,68,ES,0,,68,"tbxiosapp.winsports/1.0.1 (iOS 18.6.2; false) mobile (false iPhone15,3)",SERIE,LOW
2026-01-02 11:29:26,CO,693cc1a6afd25a00021c8597,6957f150c788eafebeff6603,EPISODE,CIMARRONES VS MOTILONES - SEMIFINAL PARTIDO 2,1,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,9027,1,Baloncesto,IOS,PAUSE,53,ES,0,,53,"tbxiosapp.winsports/1.0.1 (iOS 18.6.2; false) mobile (false iPhone15,3)",SERIE,LOW
2026-01-02 11:29:27,CO,693cc1a6afd25a00021c8597,6957f150c788eafebeff6603,EPISODE,CIMARRONES VS MOTILONES - SEMIFINAL PARTIDO 2,1,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,9027,1,Baloncesto,IOS,RESUME,505,ES,6407530,,505,"tbxiosapp.winsports/1.0.1 (iOS 18.6.2; false) mobile (false iPhone15,3)",SERIE,HIGH
2026-01-02 11:29:27,CO,693cc1a6afd25a00021c8597,6957f150c788eafebeff6603,EPISODE,CIMARRONES VS MOTILONES - SEMIFINAL PARTIDO 2,1,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,9027,1,Baloncesto,IOS,PAUSE,505,ES,6407530,,505,"tbxiosapp.winsports/1.0.1 (iOS 18.6.2; false) mobile (false iPhone15,3)",SERIE,HIGH
2026-01-02 11:29:27,CO,693cc1a6afd25a00021c8597,6957f150c788eafebeff6603,EPISODE,CIMARRONES VS MOTILONES - SEMIFINAL PARTIDO 2,1,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,9027,1,Baloncesto,IOS,RESUME,295,ES,6407530,,295,"tbxiosapp.winsports/1.0.1 (iOS 18.6.2; false) mobile (false iPhone15,3)",SERIE,HIGH
2026-01-02 11:29:27,CO,693cc1a6afd25a00021c8597,6957f150c788eafebeff6603,EPISODE,CIMARRONES VS MOTILONES - SEMIFINAL PARTIDO 2,1,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,9027,1,Baloncesto,IOS,PAUSE,295,ES,0,,295,"tbxiosapp.winsports/1.0.1 (iOS 18.6.2; false) mobile (false iPhone15,3)",SERIE,LOW
2026-01-02 11:29:27,CO,693cc1a6afd25a00021c8597,6957f150c788eafebeff6603,EPISODE,CIMARRONES VS MOTILONES - SEMIFINAL PARTIDO 2,1,LIGA BETPLAY DE BALONCESTO PROFESIONAL,2024.0,9027,1,Baloncesto,IOS,RESUME,109,ES,0,,109,"tbxiosapp.winsports/1.0.1 (iOS 18.6.2; false) mobile (false iPhone15,3)",SERIE,LOW
2026-01-02 11:38:17,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,ALIANZA FC VS INDEPENDIENTE MEDELLIN,7,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6658,1,Programas,WEB,PAUSE,3254,ES,6111734,,3254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 11:38:41,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,ALIANZA FC VS INDEPENDIENTE MEDELLIN,7,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6658,1,Programas,WEB,RESUME,3254,ES,6111734,,3254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 11:39:23,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,ALIANZA FC VS INDEPENDIENTE MEDELLIN,7,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6658,1,Programas,WEB,MIDPOINT,3296,ES,6111734,,3296,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 11:40:52,CO,33-2503552307,69457789c788eafebeda529f,EPISODE,EL VESTUARIO JORGE LUIS PINTO,1,EL VESTUARIO,2025.0,2686,1,Series,APPLETV,START,0,ES,0,,0,"tbxtvosapp/1.0.0 (tvOS; 26.1; AppleTV11,1) tv (apple; AppleTV11,1 26.1)",SERIE,LOW
2026-01-02 11:40:54,CO,33-2503552307,69457789c788eafebeda529f,EPISODE,EL VESTUARIO JORGE LUIS PINTO,1,EL VESTUARIO,2025.0,2686,1,Series,APPLETV,START-BUFFERING,0,ES,0,,0,"tbxtvosapp/1.0.0 (tvOS; 26.1; AppleTV11,1) tv (apple; AppleTV11,1 26.1)",SERIE,LOW
2026-01-02 11:45:22,CO,33-2503552307,69457789c788eafebeda529f,EPISODE,EL VESTUARIO JORGE LUIS PINTO,1,EL VESTUARIO,2025.0,2686,1,Series,APPLETV,PROGRESSMARK,268,ES,0,,268,"tbxtvosapp/1.0.0 (tvOS; 26.1; AppleTV11,1) tv (apple; AppleTV11,1 26.1)",SERIE,LOW
2026-01-02 11:52:05,CO,33-2503552307,69457789c788eafebeda529f,EPISODE,EL VESTUARIO JORGE LUIS PINTO,1,EL VESTUARIO,2025.0,2686,1,Series,APPLETV,FIRSTQUARTILE,671,ES,0,,671,"tbxtvosapp/1.0.0 (tvOS; 26.1; AppleTV11,1) tv (apple; AppleTV11,1 26.1)",SERIE,LOW
2026-01-02 11:54:14,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,ALIANZA FC VS INDEPENDIENTE MEDELLIN,7,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6658,1,Programas,WEB,PAUSE,4186,ES,6111734,,4186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 11:55:33,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,ALIANZA FC VS INDEPENDIENTE MEDELLIN,7,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6658,1,Programas,WEB,RESUME,4186,ES,6111734,,4186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 11:56:17,CO,33-2503552307,69457789c788eafebeda529f,EPISODE,EL VESTUARIO JORGE LUIS PINTO,1,EL VESTUARIO,2025.0,2686,1,Series,APPLETV,PAUSE,913,ES,0,,913,"tbxtvosapp/1.0.0 (tvOS; 26.1; AppleTV11,1) tv (apple; AppleTV11,1 26.1)",SERIE,LOW
2026-01-02 11:56:20,CO,33-2503552307,69457789c788eafebeda529f,EPISODE,EL VESTUARIO JORGE LUIS PINTO,1,EL VESTUARIO,2025.0,2686,1,Series,APPLETV,CLOSE,913,ES,0,,0,"tbxtvosapp/1.0.0 (tvOS; 26.1; AppleTV11,1) tv (apple; AppleTV11,1 26.1)",SERIE,LOW
2026-01-02 11:57:47,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,ALIANZA FC VS INDEPENDIENTE MEDELLIN,7,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6658,1,Programas,WEB,PAUSE,4320,ES,6111734,,4320,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 11:58:38,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,ALIANZA FC VS INDEPENDIENTE MEDELLIN,7,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6658,1,Programas,WEB,RESUME,4320,ES,6111734,,4320,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 11:59:33,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,ALIANZA FC VS INDEPENDIENTE MEDELLIN,7,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6658,1,Programas,WEB,PAUSE,4375,ES,6111734,,4375,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 11:59:50,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,ALIANZA FC VS INDEPENDIENTE MEDELLIN,7,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6658,1,Programas,WEB,RESUME,4375,ES,6111734,,4375,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 12:02:38,CO,65b4536fb1906900081b290a,6957f5b7c788eafebe00a8df,MOVIE,CREYENTES: SIEMPRE ADELANTE NI UN PASO ATRAS.,0,MISCELLANEOUS,2024.0,3480,0,Miscellaneous,ANDR,START,0,ES,1000000,,0,tbxandroidapp.winsports/1.0.0 (Android 14; false) mobile (false CPH2387),SERIE,LOW
2026-01-02 12:09:36,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,ALIANZA FC VS INDEPENDIENTE MEDELLIN,7,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6658,1,Programas,WEB,THIRDQUARTILE,4960,ES,6111734,,4960,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 12:13:54,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,ALIANZA FC VS INDEPENDIENTE MEDELLIN,7,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6658,1,Programas,WEB,PAUSE,5218,ES,6111734,,5218,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 12:14:43,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,ALIANZA FC VS INDEPENDIENTE MEDELLIN,7,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6658,1,Programas,WEB,RESUME,5218,ES,6111734,,5218,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
